0000.146268 00000215 6 00 20 00 00 01 01  
0000.146478 00000625 6 82 60 E7 11 00 00  
0000.150001 00000181 8 7D 00 32 10 32 20 32 00
0000.150251 000001F8 8 00 00 FF FF FE 00 00 0F
0000.150487 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.150702 00000656 6 07 FF 07 FF 07 FF  
0000.150835 00000657 2 C1 C8      
0000.151096 00000634 4 80 FE 00 00    
0000.154680 0000027F 8 00 00 00 00 00 00 00 00
0000.154926 00000285 8 00 00 00 00 00 00 96 1D
0000.155167 00000284 8 00 00 00 00 00 00 96 1C
0000.155377 000001F9 6 20 00 7D 00 00 FF  
0000.155622 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.160041 00000181 8 7D 00 32 10 32 20 32 00
0000.160292 000001F8 8 00 00 FF FF FE 00 00 0F
0000.160527 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.164587 00000244 7 FE FE 00 18 00 00 FE 
0000.164997 000001F9 6 20 00 7D 00 00 FF  
0000.165248 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.166272 00000215 6 00 20 00 00 01 01  
0000.170066 00000181 8 7D 00 32 10 32 20 32 00
0000.170317 000001F8 8 00 00 FF FF FE 00 00 0F
0000.170552 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.170737 00000500 5 02 8D EA D4 5B   
0000.174684 0000027F 8 00 00 00 00 00 00 00 00
0000.174925 00000285 8 00 00 00 00 00 00 97 1E
0000.175176 00000284 8 00 00 00 00 00 00 97 1D
0000.175380 000001F9 6 20 00 7D 00 00 FF  
0000.175626 0000018A 8 FF F0 00 1F FE 3C 00 00
0000.180106 00000181 8 7D 00 32 10 32 20 32 00
0000.180357 000001F8 8 00 00 FF FF FE 00 00 0F
0000.180603 0000017A 8 FF FF FF FF 00 F0 31 A3
0000.184653 00000244 7 FE FE 00 18 00 00 FE 
0000.184904 00000354 8 00 00 00 00 00 00 06 00
0000.185129 000005DD 7 00 FF FF 00 00 FE 00 
