0030.377585 000001F8 8 00 00 FF FF FE 00 00 0F
0030.377825 00000181 8 7D 00 32 10 32 20 32 00
0030.378076 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.382234 000001F9 6 00 00 7D 00 00 FF  
0030.382484 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.383811 00000215 6 FF 20 FF 00 00 00  
0030.384020 00000625 6 82 00 E8 11 00 00  
0030.384881 00000511 7 00 A6 87 38 D8 63 64 
0030.385475 00000244 7 FE FE 00 18 00 00 FE 
0030.385725 00000354 8 00 00 00 00 00 00 06 00
0030.387348 00000181 8 7D 00 32 10 32 20 32 00
0030.387599 000001F8 8 00 00 FF FF FE 00 00 0F
0030.387840 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.392586 000001F9 6 00 00 7D 00 00 FF  
0030.392832 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.395494 0000027F 8 00 04 00 02 00 01 00 02
0030.395740 00000285 8 00 00 00 00 00 00 D0 57
0030.395981 00000284 8 00 00 00 00 00 00 D0 56
0030.397332 00000181 8 7D 00 32 10 32 20 32 00
0030.397583 000001F8 8 00 00 FF FF FE 00 00 0F
0030.397819 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.399795 0000035D 8 90 03 00 00 09 C0 53 00
0030.402253 000001F9 6 00 00 7D 00 00 FF  
0030.402514 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.403799 00000215 6 FF 20 FF 00 00 00  
0030.405320 00000244 7 FE FE 00 18 00 00 FE 
0030.407311 00000181 8 7D 00 32 10 32 20 32 00
0030.407562 000001F8 8 00 00 FF FF FE 00 00 0F
0030.407803 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.409769 000005FD 8 1F 64 55 4A C8 E2 00 00
0030.410138 00000634 4 80 FE 00 00    
0030.412744 000001F9 6 00 00 7D 00 00 FF  
0030.412943 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.415386 0000027F 8 00 04 00 02 00 01 00 02
0030.415626 00000285 8 00 00 00 00 00 00 D1 58
0030.415867 00000284 8 00 00 00 00 00 00 D1 57
0030.417362 00000181 8 7D 00 32 10 32 20 32 00
0030.417608 000001F8 8 00 00 FF FF FE 00 00 0F
0030.417843 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.419108 000005E4 3 00 00 00     
0030.422292 000005DD 7 00 FF FF 40 00 FE 00 
0030.422507 000001F9 6 00 00 7D 00 00 FF  
0030.422753 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.423808 00000215 6 FF 20 FF 00 00 00  
0030.425364 00000244 7 FE FE 00 18 00 00 FE 
0030.425610 00000354 8 00 00 00 00 00 00 06 00
0030.427428 00000181 8 7D 00 32 10 32 20 32 00
0030.427684 000001F8 8 00 00 FF FF FE 00 00 0F
0030.427919 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.428165 000005E9 8 00 38 00 00 00 18 00 00
0030.429783 0000060D 8 08 16 00 00 45 48 02 00
0030.432650 000001F9 6 00 00 7D 00 00 FF  
0030.432901 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.435502 0000027F 8 00 04 00 02 00 01 00 02
0030.435748 00000285 8 00 00 00 00 00 00 D2 59
0030.435994 00000284 8 00 00 00 00 00 00 D2 58
0030.437355 00000181 8 7D 00 32 10 32 20 32 00
0030.437606 000001F8 8 00 00 FF FF FE 00 00 0F
0030.437847 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.438083 00000652 8 95 D0 00 15 40 07 55 50
0030.439731 00000366 4 00 00 00 A0    
0030.442230 000001F9 6 00 00 7D 00 00 FF  
0030.442419 00000650 5 41 00 FF D6 00   
0030.442665 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.443822 00000215 6 FF 20 FF 00 00 00  
0030.445302 00000244 7 FE FE 00 18 00 00 FE 
0030.447350 00000181 8 7D 00 32 10 32 20 32 00
0030.447601 000001F8 8 00 00 FF FF FE 00 00 0F
0030.447841 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.448046 0000065B 6 FF EF FE FC 40 7C  
0030.449679 00000657 2 C1 C8      
0030.452157 000005C5 8 63 01 F6 45 16 A2 00 7F
0030.452593 000001F9 6 00 00 7D 00 00 FF  
0030.452808 00000638 7 50 10 05 90 08 00 00 
0030.453059 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.455388 0000027F 8 00 04 00 02 00 01 00 02
0030.455629 00000285 8 00 00 00 00 00 00 D3 5A
0030.455875 00000284 8 00 00 00 00 00 00 D3 59
0030.457375 00000181 8 7D 00 32 10 32 20 32 00
0030.457626 000001F8 8 00 00 FF FF FE 00 00 0F
0030.457856 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.458107 000001FD 8 23 41 7F FF 7F FF 50 00
0030.458240 00000651 2 05 F0      
0030.462039 00000645 5 00 FF FF 00 00   
0030.462336 000001F9 6 00 00 7D 00 00 FF  
0030.462577 00000427 8 DB FF FF C7 FF FF 28 00
0030.462822 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.463805 00000215 6 FF 20 FF 00 00 00  
0030.465357 00000244 7 FE FE 00 18 00 00 FE 
0030.465608 00000354 8 00 00 00 00 00 00 06 00
0030.467384 00000181 8 7D 00 32 10 32 20 32 00
0030.467625 0000042E 8 FF FF DF FF E4 09 00 FF
0030.467860 0000017A 8 FF FF FF FF 00 F0 31 A3
0030.468111 000001F8 8 00 00 FF FF FE 00 00 0F
0030.469739 00000500 5 02 6B FF E0 88   
0030.472023 00000656 6 07 FF 07 FF 07 FF  
0030.472576 000001F9 6 00 00 7D 00 00 FF  
0030.472863 0000018A 8 FF F0 00 1F FE 3C 00 00
0030.475510 0000027F 8 00 04 00 02 00 01 00 02
0030.475755 00000285 8 00 00 00 00 00 00 D4 5B
